timestamp,failure_type,true_label,anomaly_pred,anomaly_score,correct,Temp_Module1,Temp_Module2,Temp_Module3,Temp_Bruleur3,Pression_EAU,Vitesse_Tapis
2026-04-22 00:26:00,Normal,0,0,0.43779742191299803,1,87.49929297505653,108.4700001515154,125.05821787328696,148.22572109711035,0.0,0.0
2026-04-22 00:27:00,Normal,0,0,0.4315099102927614,1,83.54803708178831,104.4758693457542,121.2382373356068,138.1156201823857,0.0,0.0
2026-04-22 00:28:00,Normal,0,0,0.4460929663282877,1,87.95811131354007,91.97721472213,127.22709399548684,149.22707371376168,0.0,0.0
2026-04-22 00:29:00,Normal,0,0,0.45956262226939176,1,88.9957079400833,101.125763722258,120.11057915725893,130.332429245732,0.0,0.0
2026-04-22 00:30:00,Normal,0,0,0.4671323946038333,1,79.04746845561989,104.40615689103949,155.22453125554773,142.84631462179777,0.0,0.0
2026-04-22 00:31:00,Normal,0,0,0.44451849303722835,1,92.73014932134616,102.19443344182989,124.52910557411651,151.9086607730232,0.0,0.0
2026-04-22 00:32:00,Normal,0,0,0.40040356886335204,1,83.73714429765286,102.94200710984356,129.67150953845308,137.72055720791053,0.0,0.0
2026-04-22 00:33:00,Normal,0,0,0.4624621106800089,1,77.09399893083226,99.48299465784896,141.30781695677825,110.00618993841164,0.0,0.0
2026-04-22 00:34:00,Normal,0,0,0.43576703478966805,1,77.13472323016805,107.05581260134824,141.23226292789974,141.5395286848425,0.0,0.0
2026-04-22 00:35:00,Normal,0,0,0.4709483531431632,1,90.1939207598522,107.0407754778675,116.39633503177733,132.88495161764686,0.0,0.0
2026-04-22 00:36:00,Normal,0,0,0.43568619342383647,1,89.39888738169493,110.65559781652208,126.28216226735258,157.71799556143048,0.0,0.0
2026-04-22 00:37:00,Normal,0,0,0.45097191998921865,1,88.30859887008049,96.7096461425798,126.91253907270595,133.07984487167178,0.0,0.0
2026-04-22 00:38:00,Normal,0,0,0.4279109819847572,1,80.11877428268117,107.95203549449592,123.26236697894622,144.04977301528697,0.0,0.0
2026-04-22 00:39:00,Normal,0,0,0.43713613060948786,1,80.95552657325779,95.83649986778852,117.3931149739526,137.4463659612551,0.0,0.0
2026-04-22 00:40:00,Normal,0,0,0.44610740515933234,1,74.94393002517738,97.90897655920446,137.49409511843513,123.36665688414963,0.0,0.0
2026-04-22 00:41:00,Normal,0,0,0.4480252655779047,1,81.36206175292892,116.66819276971152,124.62988248265962,132.82871569721914,0.0,0.0
2026-04-22 00:42:00,Normal,0,0,0.4139509713604012,1,83.6735013530805,98.30001540497788,137.1933485766459,146.6093097742033,0.0,0.0
2026-04-22 00:43:00,Normal,0,0,0.4113746273766547,1,90.3200592401526,96.9088851619507,124.91158234420324,151.80737487888328,0.0,0.0
2026-04-22 00:44:00,Normal,0,0,0.41242720916647524,1,81.44066124999698,105.48140248059867,124.76928170917118,136.2451675423333,0.0,0.0
2026-04-22 00:45:00,Normal,0,0,0.3945922243878033,1,81.14831841877051,105.84747273321872,133.49164682025682,146.48677496147516,0.0,0.0
2026-04-22 00:46:00,Normal,0,0,0.3948922167397248,1,84.26266947564775,98.2841672459728,129.00956024639223,149.85984413187413,0.0,0.0
2026-04-22 00:47:00,Normal,0,0,0.40144123826930483,1,87.06742372068936,98.67345337250632,139.22632859295564,153.62918205011323,0.0,0.0
2026-04-22 00:48:00,Normal,0,0,0.44042606407231827,1,90.57747945217844,97.05950126456533,119.63728048373828,134.10060895876836,0.0,0.0
2026-04-22 00:49:00,Normal,0,0,0.4158095026480722,1,79.31522377791946,105.08947706438668,117.59519593210312,134.9993145796876,0.0,0.0
2026-04-22 00:50:00,Normal,0,0,0.39326066865451437,1,81.95636969471656,105.44862562016368,128.5804004777628,138.50052832992176,0.0,0.0
2026-04-22 00:51:00,Normal,0,0,0.3952441631972126,1,83.49482627052274,99.93510449104012,126.98043372066503,141.7964389700853,0.0,0.0
2026-04-22 00:52:00,Normal,0,0,0.40978641109018155,1,81.47765784238186,98.64767965912628,124.39262755758512,153.9658149079328,0.0,0.0
2026-04-22 00:53:00,Normal,0,0,0.4586355094819446,1,79.70531977094436,104.7949919442828,129.40179649611608,168.81934482380203,0.0,0.0
2026-04-22 00:54:00,Normal,0,0,0.4245638907821369,1,81.52178135021045,98.86047761605845,134.27306404268893,158.34532100727156,0.0,0.0
2026-04-22 00:55:00,Normal,0,0,0.4429326795673373,1,76.71451356204648,102.77836420429222,141.5087447117355,127.13150702231894,0.0,0.0
2026-04-22 00:56:00,Normal,0,0,0.40617983559595905,1,79.77312365634356,106.48973653244168,129.47033366766533,149.89018500181058,0.0,0.0
2026-04-22 00:57:00,Normal,0,0,0.4425855478376059,1,76.63792445291226,109.68008278109085,142.67840969456,157.3250777295881,0.0,0.0
2026-04-22 00:58:00,Normal,0,0,0.4195888807867779,1,82.8627419934933,101.58564838676983,138.2840360929645,141.20009211130707,0.0,0.0
2026-04-22 00:59:00,Normal,0,0,0.4172801385951936,1,80.84309804128719,104.92254588752505,124.9356115378374,150.6552345950288,0.0,0.0
2026-04-22 01:00:00,Normal,0,0,0.4825254377847951,1,80.07232275014837,103.9547945197582,138.77056817558915,115.02345271229323,0.0,0.0
2026-04-22 01:01:00,Normal,0,0,0.4827305779787864,1,82.87848626924504,90.50607647791168,145.9057683000912,156.1736518334274,0.0,0.0
2026-04-22 01:02:00,Normal,0,0,0.4655987321830702,1,70.43059140983789,95.25765521077962,138.75731811751805,138.263651379536,0.0,0.0
2026-04-22 01:03:00,Normal,0,0,0.4231348563091177,1,81.21132328210007,97.79905521818011,134.64566380527006,137.19533630008064,0.0,0.0
2026-04-22 01:04:00,Normal,0,0,0.4292470077129694,1,83.76829329946676,107.19826513730304,146.05046946393162,153.37156708066985,0.0,0.0
2026-04-22 01:05:00,Normal,0,0,0.39955588461712943,1,87.66808341169457,101.3163874914684,139.13239776847192,144.21945646229813,0.0,0.0
2026-04-22 01:06:00,Normal,0,0,0.4129275839489607,1,85.83853251946162,96.50179383667896,139.0271041836992,155.6865098554981,0.0,0.0
2026-04-22 01:07:00,Normal,0,0,0.456058377831073,1,89.14422080073228,104.4444203898658,138.46708913857333,167.7843626773723,0.0,0.0
2026-04-22 01:08:00,Normal,0,0,0.4918159755268965,1,75.62351555372402,89.37558016689086,134.62739098391694,155.34961385337226,0.0,0.0
2026-04-22 01:09:00,Normal,1,0,0.4358423731789325,0,88.02193937831225,104.19000115347664,131.3525148461615,153.77490000363474,0.0,0.0
2026-04-22 01:10:00,Normal,1,0,0.435697694241759,0,84.28231205611152,109.8990402382329,141.6227023861562,153.38622467671257,0.0,0.0
2026-04-22 01:11:00,Normal,1,0,0.44405878790504605,0,80.10223975349423,95.09734558161334,135.16701893330307,156.68894552943237,0.0,0.0
2026-04-22 01:12:00,Normal,1,0,0.44940565870793897,0,83.32653321999422,108.6928305520068,152.25414162983225,153.33542106008832,0.0,0.0
2026-04-22 01:13:00,Normal,1,0,0.46940668460710977,0,98.4122247635078,105.57027669720836,141.48165031815398,159.77570514097854,0.0,0.0
2026-04-22 01:14:00,Gradient_Anomaly,1,1,0.5363391254331905,1,83.51039084638143,102.1092922618552,158.39831431062248,177.6039466845246,0.0,0.0
2026-04-22 01:15:00,Gradient_Anomaly,1,1,0.5331133968775619,1,83.18426805047541,92.65877374704314,140.51134572840286,184.39976575296276,0.0,0.0
2026-04-22 01:16:00,Gradient_Anomaly,1,0,0.44000226442471996,0,87.0767756632663,107.46190877403808,139.9796148436665,147.1688222282224,0.0,0.0
2026-04-22 01:17:00,Gradient_Anomaly,1,0,0.47224758324382804,0,81.6854838269055,106.8213308094442,150.6283359782712,163.36261610497615,0.0,0.0
2026-04-22 01:18:00,Gradient_Anomaly,1,1,0.5369615186368544,1,78.81670488547925,103.02806680916709,134.23773114642418,190.25434921336668,0.0,0.0
2026-04-22 01:19:00,Gradient_Anomaly,1,0,0.4867337745474748,0,89.79823617077248,97.12282826800327,152.5973926420798,146.15831964966134,0.0,0.0
2026-04-22 01:20:00,Gradient_Anomaly,1,1,0.5396793755689667,1,75.58013346635413,98.11550963541578,157.26089481876593,168.53484700417243,0.0,0.0
2026-04-22 01:21:00,Gradient_Anomaly,1,1,0.5339068877032174,1,82.99160455843652,98.32543945642394,164.05949774540096,172.5169171044418,0.0,0.0
2026-04-22 01:22:00,Gradient_Anomaly,1,1,0.5220688591687659,1,82.45058285445754,106.1594864666403,145.75318484596554,173.93604664772238,0.0,0.0
2026-04-22 01:23:00,Gradient_Anomaly,1,0,0.4900629984423897,0,78.6083285348374,105.89172957151186,153.29605234648136,164.94076476637167,0.0,0.0
2026-04-22 01:24:00,Gradient_Anomaly,1,1,0.5071859951822181,1,76.18301766721407,94.46077883634196,156.90428693203685,162.83755467385106,0.0,0.0
2026-04-22 01:25:00,Gradient_Anomaly,1,1,0.49606000518353704,1,82.13367903942645,101.86778888253116,151.9522340426424,169.39925182125393,0.0,0.0
2026-04-22 01:26:00,Gradient_Anomaly,1,1,0.5413794488855286,1,84.60106610034428,115.89594043813592,153.7962186837788,180.23487933553685,0.0,0.0
2026-04-22 01:27:00,Gradient_Anomaly,1,1,0.5330038393013471,1,88.00648392144834,102.47384151931814,145.81104115905808,185.86000316396195,0.0,0.0
2026-04-22 01:28:00,Gradient_Anomaly,1,1,0.5000674116168383,1,78.9105540163475,99.25399521482582,156.1947658289829,165.4551522906488,0.0,0.0
2026-04-22 01:29:00,Gradient_Anomaly,1,1,0.49235595020373907,1,78.84424904470964,100.83620201665138,156.63769443974786,161.9004744494432,0.0,0.0
2026-04-22 01:30:00,Gradient_Anomaly,1,1,0.5778536499758835,1,90.39600920280584,87.97164061732524,151.66194077590487,185.35821772940596,0.0,0.0
2026-04-22 01:31:00,Gradient_Anomaly,1,1,0.5350029822543375,1,80.42494058456323,99.75564732718505,160.01960711236387,171.81575289183232,0.0,0.0
2026-04-22 01:32:00,Gradient_Anomaly,1,1,0.500301893774509,1,81.09378560246017,102.65888514663774,155.70920724915004,162.9020796199471,0.0,0.0
2026-04-22 01:33:00,Gradient_Anomaly,1,0,0.46633047817682194,0,88.85600727222314,107.71560475630008,136.54905208201436,159.2639008203288,0.0,0.0
2026-04-22 01:34:00,Gradient_Anomaly,1,1,0.5654024758940378,1,74.5302911331867,89.60652052626327,159.01401171075338,169.77695961922552,0.0,0.0
2026-04-22 01:35:00,Gradient_Anomaly,1,1,0.5448657223241482,1,76.75304528077653,110.43964153788475,130.299109953245,174.21139752807983,0.0,0.0
2026-04-22 01:36:00,Gradient_Anomaly,1,0,0.48969593836121755,0,89.71829594232167,102.53526046468872,154.74644161255833,155.35598000132106,0.0,0.0
2026-04-22 01:37:00,Gradient_Anomaly,1,1,0.5248787045647374,1,79.74964219455231,98.79132752468966,162.91151549173244,166.99487591040582,0.0,0.0
2026-04-22 01:38:00,Gradient_Anomaly,1,1,0.5067819504798943,1,80.08639793987882,102.13928787547708,146.11997006646902,171.66533237237354,0.0,0.0
2026-04-22 01:39:00,Gradient_Anomaly,1,0,0.47341253062500643,0,80.50599469194238,106.71897469993802,154.4060880985651,159.00658523632714,0.0,0.0
2026-04-22 01:40:00,Gradient_Anomaly,1,0,0.4863429468284374,0,81.15275912284959,109.0035472188296,146.30929569633463,165.27082810873267,0.0,0.0
2026-04-22 01:41:00,Gradient_Anomaly,1,0,0.46559316867592077,0,80.45651261014397,101.7508046769162,157.72002136243492,151.64566658877135,0.0,0.0
2026-04-22 01:42:00,Gradient_Anomaly,1,0,0.4793377647458952,0,83.46394035258137,107.487780529151,160.12660626430812,158.24347878084416,0.0,0.0
2026-04-22 01:43:00,Gradient_Anomaly,1,0,0.4829547067879719,0,89.01421803735079,106.2704282901355,154.17990359999692,162.6482643636047,0.0,0.0
2026-04-22 01:44:00,Gradient_Anomaly,1,1,0.4997837436978888,1,78.73158373017132,96.97072899502132,163.55566263243924,143.3024447510134,0.0,0.0
2026-04-22 01:45:00,Gradient_Anomaly,1,1,0.5043555146826076,1,79.79247876884078,99.47566122583488,161.75316192314853,163.8036686438312,0.0,0.0
2026-04-22 01:46:00,Gradient_Anomaly,1,1,0.5243121145197532,1,82.90715313211307,102.32734931753656,149.36373302715293,173.3835357254065,0.0,0.0
2026-04-22 01:47:00,Gradient_Anomaly,1,0,0.46086921392106045,0,90.6034481112268,106.84455001338594,139.98721964716506,157.94655248463826,0.0,0.0
2026-04-22 01:48:00,Gradient_Anomaly,1,1,0.5299739294879546,1,81.26723816807639,98.95152811211392,163.61681986690795,169.233700268257,0.0,0.0
2026-04-22 01:49:00,Gradient_Anomaly,1,0,0.4714711278326445,0,78.24826661627306,107.40465330258478,149.39713323549884,155.8281722828786,0.0,0.0
2026-04-22 01:50:00,Gradient_Anomaly,1,1,0.5319009144369579,1,72.64516936412345,97.23520372509836,164.58471980626098,165.72390080701473,0.0,0.0
2026-04-22 01:51:00,Gradient_Anomaly,1,0,0.4679973277812258,0,78.93631135384744,106.84881028889534,155.89900840461215,151.52816875871628,0.0,0.0
2026-04-22 01:52:00,Gradient_Anomaly,1,1,0.5445933646071178,1,78.40209168915554,95.5747101204252,157.26781187599752,179.0657580748263,0.0,0.0
2026-04-22 01:53:00,Gradient_Anomaly,1,1,0.5195160132681856,1,76.78074088827803,111.0226922053678,151.3173057563956,170.96105780704494,0.0,0.0
2026-04-22 01:54:00,Gradient_Anomaly,1,1,0.5442630287657323,1,83.08932715480532,94.40771389147892,162.6631401212643,174.60445355820977,0.0,0.0
2026-04-22 01:55:00,Gradient_Anomaly,1,1,0.5197875168003173,1,81.42157776282345,105.49782922828024,150.6028227185106,176.67478946723563,0.0,0.0
2026-04-22 01:56:00,Gradient_Anomaly,1,1,0.52187580545081,1,89.8655059990793,100.12819260380058,153.6808051070037,176.9869256131083,0.0,0.0
2026-04-22 01:57:00,Gradient_Anomaly,1,1,0.5328017746619887,1,83.81128295401594,98.87651465891383,152.41301790087604,182.8744155504721,0.0,0.0
2026-04-22 01:58:00,Gradient_Anomaly,1,1,0.502552022713128,1,87.77577642679054,107.99058957274733,148.61347688713516,169.63208950381843,0.0,0.0
2026-04-22 01:59:00,Gradient_Anomaly,1,1,0.5005616355559941,1,81.87573730723493,106.13505167038184,135.29400517029018,172.80802833026866,0.0,0.0
2026-04-22 02:00:00,Gradient_Anomaly,1,0,0.4891565986785842,0,78.33847179398397,102.60610863058218,160.2380916199365,157.50748686873345,0.0,0.0
2026-04-22 02:01:00,Gradient_Anomaly,1,0,0.4900615206517185,0,85.82392648872171,105.4323309342361,151.16754186824656,164.84385436661034,0.0,0.0
2026-04-22 02:02:00,Gradient_Anomaly,0,0,0.4803018841636035,1,77.08406073710839,113.27352103757975,124.02444204731012,137.48555840974876,0.0,0.0
2026-04-22 02:03:00,Normal,0,1,0.49239221083416335,0,88.51445209726265,91.8491039168874,117.69724323401658,137.62157188886053,0.0,0.0
2026-04-22 02:04:00,Normal,0,1,0.5213108652233317,0,78.98697113184136,86.95037926533878,133.91909370833102,119.44484148334348,0.0,0.0
2026-04-22 02:05:00,Normal,0,0,0.4638184608290308,1,86.42664443653543,100.1213823705629,124.75127300853096,143.3831326944333,0.0,0.0
2026-04-22 02:06:00,Normal,0,0,0.4524637075312942,1,84.60503333807723,100.87755480271008,115.69094722651974,151.8481967027085,0.0,0.0
2026-04-22 02:07:00,Normal,0,0,0.4466171747011061,1,77.86719630639598,105.81640028976594,119.7563347468092,145.34580492430538,0.0,0.0
2026-04-22 02:08:00,Normal,0,0,0.44173463817004854,1,88.77410400889077,103.79198629711188,136.86501150685226,151.99335019604996,0.0,0.0
2026-04-22 02:09:00,Normal,0,0,0.4270880479196365,1,92.32253490647814,103.15414245369556,128.477567172343,150.6183450298592,0.0,0.0
2026-04-22 02:10:00,Normal,0,0,0.4178823628169585,1,78.97224555869569,97.06845457070683,126.29797255295124,137.39392787622322,0.0,0.0
2026-04-22 02:11:00,Normal,0,0,0.4037721903656833,1,79.44528844688925,104.26915296736948,136.1508674833375,150.61972194734065,0.0,0.0
2026-04-22 02:12:00,Normal,0,0,0.40127747865187285,1,83.06027119506054,108.11008220182386,121.06732115524882,145.68581750964643,0.0,0.0
2026-04-22 02:13:00,Normal,0,0,0.4006755749605637,1,87.05388196062471,104.6299257923232,136.60600506717446,135.13873879826437,0.0,0.0
2026-04-22 02:14:00,Normal,0,0,0.4111744349932222,1,88.83670974729684,103.32553477525016,127.65566735249936,141.60568443240584,0.0,0.0
2026-04-22 02:15:00,Normal,0,0,0.4192323578166081,1,80.92206675737538,108.04069011664616,124.69580950771184,133.97609007443754,0.0,0.0
2026-04-22 02:16:00,Normal,0,0,0.42251882134872165,1,83.40133994207388,101.9745478267094,137.385297123658,157.19438300532693,0.0,0.0
2026-04-22 02:17:00,Normal,0,0,0.4550185318386928,1,80.95161090438603,101.84183983302306,123.80843964548104,170.7159893074894,0.0,0.0
2026-04-22 02:18:00,Normal,0,0,0.4168985583601503,1,80.64506603097983,107.49476127314986,133.7614362874017,140.00265028045266,0.0,0.0
2026-04-22 02:19:00,Normal,0,0,0.4125895137920104,1,80.0504799802975,103.19490115109792,119.31170844432016,147.12645221065773,0.0,0.0
2026-04-22 02:20:00,Normal,0,0,0.41795825941191084,1,75.8897216865669,101.55512285084484,120.85372756349278,144.0592145373327,0.0,0.0
2026-04-22 02:21:00,Normal,0,0,0.43572348824991414,1,87.0220941420439,110.54945827203444,113.33595299167251,151.79023216296636,0.0,0.0
2026-04-22 02:22:00,Normal,0,0,0.4844080650436416,1,83.21490064128147,97.64563314263356,120.56434277487072,124.13009186413868,0.0,0.0
2026-04-22 02:23:00,Normal,0,0,0.4285457356357064,1,90.33312611012995,102.39076748212196,133.25032488080828,153.75753019382327,0.0,0.0
2026-04-22 02:24:00,Normal,0,0,0.41964298192100846,1,86.82427596850667,96.95366194146418,117.48128970041432,151.32196304155673,0.0,0.0
2026-04-22 02:25:00,Normal,0,0,0.42853460159001044,1,80.70068669275884,100.5037857198552,125.263152232825,131.49915778693494,0.0,0.0
2026-04-22 02:26:00,Normal,0,0,0.4188950330003237,1,76.99418034324204,105.57730968804172,136.27612498836436,132.0705364996018,0.0,0.0
2026-04-22 02:27:00,Normal,0,0,0.44244857242358676,1,92.03615600951396,101.4684767633722,126.95324290812404,133.9623956027748,0.0,0.0
2026-04-22 02:28:00,Normal,0,0,0.448279721658169,1,74.2053640972781,111.18565056768932,116.0659334232448,146.48658359699422,0.0,0.0
2026-04-22 02:29:00,Normal,0,0,0.4307685388935226,1,80.98748810924148,95.53004589962894,139.59440474882376,136.62184756853185,0.0,0.0
2026-04-22 02:30:00,Normal,0,0,0.3961273162398778,1,81.06436064357818,103.7414435069306,133.55817651475172,148.85416937911307,0.0,0.0
2026-04-22 02:31:00,Normal,0,0,0.41098357026076404,1,79.45916621527289,105.14154424650177,122.8561257616856,157.31953284561297,0.0,0.0
2026-04-22 02:32:00,Normal,0,0,0.41389623802372383,1,78.43665464022281,104.2088741279667,132.31503987502805,158.36447512509952,0.0,0.0
2026-04-22 02:33:00,Normal,0,0,0.4682153961330898,1,76.58594644038845,110.90821581810422,146.16880723995834,166.02199948696276,0.0,0.0
2026-04-22 02:34:00,Normal,0,0,0.46008423194862275,1,79.063194746572,108.2780658552646,98.83162817390853,144.64924262787468,0.0,0.0
2026-04-22 02:35:00,Normal,0,0,0.45442270108174526,1,82.43390845730825,93.634735222316,120.38318464070665,155.38599861889114,0.0,0.0
2026-04-22 02:36:00,Normal,0,0,0.43665037557841313,1,84.21719831420229,109.66072299462564,127.09333172778598,133.94783108435036,0.0,0.0
2026-04-22 02:37:00,Normal,0,0,0.4445644458214889,1,80.06273894819071,105.5847136787349,115.79006134502768,151.14046226761977,0.0,0.0
2026-04-22 02:38:00,Normal,0,0,0.42840647257839926,1,80.03545418659479,104.58101152094262,130.79139426566124,147.45372660455308,0.0,0.0
2026-04-22 02:39:00,Normal,0,0,0.4372784659875452,1,77.4731655246232,98.18734377932176,138.02559230311687,145.7337102221093,0.0,0.0
2026-04-22 02:40:00,Normal,0,0,0.4293955798600468,1,83.52175900913714,100.77868735915122,130.1579684855863,152.1037166986882,0.0,0.0
2026-04-22 02:41:00,Normal,0,0,0.4392757617862822,1,82.92340613857775,101.78457052237808,113.68801660223924,151.92663161825269,0.0,0.0
2026-04-22 02:42:00,Normal,0,0,0.43230299368094827,1,84.57937708514817,98.6488335816016,132.44083097414247,145.69990071808522,0.0,0.0
2026-04-22 02:43:00,Normal,0,0,0.4331923629223026,1,79.97442474665745,98.68253941886172,129.01939552306513,152.6708652447285,0.0,0.0
2026-04-22 02:44:00,Normal,0,0,0.45626610210140484,1,78.12578427764724,102.91367216472786,119.05969773219226,164.77776696212612,0.0,0.0
2026-04-22 02:45:00,Normal,0,0,0.42118959329998124,1,82.58043389608538,105.23282406799962,133.49704011929256,146.39028643077978,0.0,0.0
2026-04-22 02:46:00,Normal,0,0,0.4268005126336338,1,85.27984426220544,114.88836123996865,126.66050837953306,149.74325209347376,0.0,0.0
2026-04-22 02:47:00,Normal,0,0,0.42548721237913606,1,78.2403916272093,102.9581960120767,117.65633885665038,149.20266083882512,0.0,0.0
2026-04-22 02:48:00,Normal,0,0,0.43367174241521994,1,79.53675453823033,116.0040005672639,120.25912987967143,148.2937301987084,0.0,0.0
2026-04-22 02:49:00,Normal,0,0,0.4270245000535542,1,76.5502568797957,103.0533252974846,132.5635850213233,135.7176821772417,0.0,0.0
2026-04-22 02:50:00,Normal,0,0,0.46224801095918994,1,76.81339703054707,101.53920684002878,133.73770211508509,164.290998926427,0.0,0.0
2026-04-22 02:51:00,Normal,0,0,0.4079055745553939,1,79.93765972896055,101.96853359793748,130.89735276144347,140.89574988413068,0.0,0.0
2026-04-22 02:52:00,Normal,0,0,0.41341660800010405,1,78.46338600492211,94.8268192649998,126.3717029330164,141.84353344993133,0.0,0.0
2026-04-22 02:53:00,Normal,0,0,0.4717806896925826,1,86.670872131862,100.36222026377808,119.65643133478676,168.78121489955348,0.0,0.0
2026-04-22 02:54:00,Normal,0,0,0.4852426473247417,1,82.81741105280724,102.56169413292726,114.04661958596267,122.93506299950892,0.0,0.0
2026-04-22 02:55:00,Normal,0,0,0.43813761826694336,1,88.99213469542465,107.9210188085588,117.83503249217247,135.51620988757836,0.0,0.0
2026-04-22 02:56:00,Normal,0,0,0.4211533478938072,1,89.04144108181373,93.09483980735834,126.60789022605265,148.04925366353226,0.0,0.0
2026-04-22 02:57:00,Normal,0,0,0.4162862888826353,1,82.74002521018481,108.51450317413288,123.69122403762606,148.80385171277211,0.0,0.0
2026-04-22 02:58:00,Normal,0,0,0.4403763855225809,1,72.64381350417665,112.5138920465143,141.48701519332906,143.59084508603644,0.0,0.0
2026-04-22 02:59:00,Normal,0,0,0.43949687773338697,1,84.65365459560229,99.87810003224436,112.3905841681746,140.53500485565326,0.0,0.0
2026-04-22 03:00:00,Normal,0,0,0.4131455069729304,1,88.38144411597118,93.17445650112003,123.8844428933322,150.42553333517162,0.0,0.0
2026-04-22 03:01:00,Normal,0,0,0.4269749134852214,1,85.82167559099499,91.98256255582608,119.6662916192056,136.6720040043292,0.0,0.0
2026-04-22 03:02:00,Normal,0,0,0.449374083624592,1,84.40195901092896,91.91125842638688,145.54629961816244,135.1076483048897,0.0,0.0
2026-04-22 03:03:00,Normal,0,0,0.4783117822290966,1,81.41727378680447,107.91476656039828,116.37817574364216,163.48594517161692,0.0,0.0
2026-04-22 03:04:00,Normal,0,0,0.4240285240522943,1,76.76573931238876,104.0688089664592,133.6411751563172,146.81324349465075,0.0,0.0
2026-04-22 03:05:00,Normal,0,0,0.4175385975234279,1,85.78250011674989,103.7480404321424,118.27283743259132,142.1505526433915,0.0,0.0
2026-04-22 03:06:00,Normal,0,0,0.41383614325696794,1,81.67717320291506,95.46802126306476,123.71056634497089,138.060155952968,0.0,0.0
